Age,Children,Income,Tenure,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,OnlineSecurity_Yes
-0.05210203850627586,-0.5065919164222484,-1.1179186592837098,-1.098550980314668,1.0,0.0,0.0,1.0
-1.3082713645106987,-0.04084592357288879,-1.05296770207896,-1.1804516554861881,0.0,1.0,0.0,1.0
-1.3565855693570228,-0.5065919164222484,-0.12687610775964053,-1.0349026237845231,1.0,0.0,0.0,1.0
0.6242968293422596,-0.5065919164222484,-0.5110017682611331,-0.9333207387803955,0.0,1.0,0.0,1.0
0.9141820584202033,-0.5065919164222484,0.3734088954426154,-0.6990525517323531,0.0,1.0,0.0,0.0
-1.5498423887423185,0.4249000692764709,-0.0565830236912344,-0.9585756452581669,0.0,1.0,0.0,0.0
0.09284057603269602,0.4249000692764709,0.4638661678718479,-1.1921811278961985,1.0,0.0,0.0,1.0
-0.5835582918158394,0.8906460621258305,-0.9859953612362096,-1.1573343176802533,0.0,1.0,0.0,1.0
-1.018386135432755,0.8906460621258305,-0.5573453571350253,-0.6038404254573242,0.0,1.0,0.0,0.0
-1.5015281838959946,-0.9723379092716081,-0.8748334462945169,-0.9729992408161331,0.0,1.0,0.0,1.0
-0.4386156772768675,-0.04084592357288879,0.519582593509311,-0.9132841365325185,0.0,0.0,1.0,1.0
-1.4532139790496708,-0.04084592357288879,3.27355644422271,-0.4639909371848937,0.0,1.0,0.0,1.0
-0.4869298821231915,0.4249000692764709,-0.08684136360856051,-0.9492204971909545,0.0,1.0,0.0,1.0
1.5905809262687387,-0.5065919164222484,-0.4706904137174844,-1.0122593134363107,0.0,0.0,1.0,0.0
1.4939525165760907,-0.04084592357288879,1.2987887499441337,-0.8682032012376165,0.0,0.0,1.0,0.0
0.43104000995696373,-0.04084592357288879,-1.2463268775733396,-1.179286103995116,1.0,0.0,0.0,0.0
0.7209252390349075,1.3563920549751902,0.1423452410401909,-1.028197013600445,0.0,0.0,1.0,0.0
0.28609739541799184,-0.5065919164222484,-0.050193323622902165,-1.0982504698011073,0.0,1.0,0.0,0.0
-1.066700340279079,-0.9723379092716081,0.1535781053794307,-1.2470210102072885,0.0,1.0,0.0,0.0
-0.10041624335259981,-0.9723379092716081,-0.9022561750593073,-0.84890345578031,0.0,1.0,0.0,1.0
0.2377831905716679,-0.5065919164222484,0.7997935313544056,-0.7767841860936733,1.0,0.0,0.0,0.0
0.9624962632665273,-0.5065919164222484,1.5188014645347383,-0.9440689105057617,1.0,0.0,0.0,0.0
-0.970071930586431,-0.5065919164222484,-0.8552465934710002,-1.0511123200381538,0.0,0.0,1.0,1.0
0.2377831905716679,-0.5065919164222484,-0.8950199762639738,-0.7112042140138669,0.0,0.0,1.0,0.0
-0.19704465304524774,-0.9723379092716081,-0.37588752109525925,-1.0321779935297548,0.0,1.0,0.0,0.0
-1.3082713645106987,-0.5065919164222484,0.5501108058737456,-1.1971666963493675,1.0,0.0,0.0,1.0
-1.3565855693570228,-0.5065919164222484,1.490311657986309,-1.217064843981979,0.0,1.0,0.0,0.0
-0.5352440869695154,-0.9723379092716081,2.1373374105600256,-1.004687944054223,1.0,0.0,0.0,1.0
1.349009902037119,-0.5065919164222484,1.0695149066331104,-0.8424395136518485,0.0,0.0,1.0,0.0
-0.4869298821231915,-0.5065919164222484,-0.17459210973512257,-0.9413617104198202,0.0,0.0,1.0,0.0
0.4793542148032877,-0.04084592357288879,0.2066518378817395,-1.0063503593212735,1.0,0.0,0.0,0.0
0.8175536487275554,0.4249000692764709,-1.0228270988928299,-1.136647339560296,0.0,1.0,0.0,0.0
1.204067287498147,-0.5065919164222484,-0.6185308667137595,-0.897668116819726,0.0,1.0,0.0,0.0
-0.2453588578915717,-0.9723379092716081,0.45497704466656336,-0.8427690800818175,1.0,0.0,0.0,1.0
0.4793542148032877,-0.5065919164222484,-0.7361665287276801,-1.222397924809372,1.0,0.0,0.0,0.0
0.3344116002643158,0.8906460621258305,0.10560464296163487,-0.40106534597502425,0.0,0.0,1.0,1.0
1.6388951311150628,-0.9723379092716081,1.3543253788264276,-1.1646362483309787,1.0,0.0,0.0,0.0
0.044526371186372066,0.4249000692764709,0.27307734125610467,-1.0039495234861058,0.0,1.0,0.0,0.0
-0.8734435208937832,0.4249000692764709,-1.1377268004212815,-0.9581887685311218,0.0,1.0,0.0,0.0
0.8175536487275554,-0.5065919164222484,-1.358135989907901,-1.215788277635197,0.0,1.0,0.0,0.0
0.6726110341885836,-0.04084592357288879,1.4652472101325191,-1.1002128472441375,1.0,0.0,0.0,1.0
-0.3419872675842196,0.8906460621258305,-0.9933631272823673,-1.2644336683865323,0.0,0.0,1.0,0.0
-0.14873044819892378,-0.5065919164222484,1.2407718478751424,-0.5440781385004404,1.0,0.0,0.0,0.0
-1.4048997742033467,-0.5065919164222484,-0.736498106570054,-0.3735551939271544,0.0,1.0,0.0,0.0
-1.5981565935886426,-0.9723379092716081,1.395848499666751,-0.9397433004255127,0.0,1.0,0.0,1.0
-1.1633287499717269,-0.5065919164222484,-0.08435435247640284,-0.9340552416411959,1.0,0.0,0.0,0.0
-1.066700340279079,-0.9723379092716081,0.18942326596922335,-1.0095383021188133,0.0,1.0,0.0,0.0
0.9141820584202033,1.3563920549751902,1.2429219617343,-0.5700715863023738,0.0,1.0,0.0,0.0
0.8658678535738794,0.8906460621258305,0.19564629054459773,-0.7631313820818934,1.0,0.0,0.0,1.0
-1.018386135432755,-0.04084592357288879,1.1273367629124702,-1.2203746498243107,0.0,1.0,0.0,1.0
-0.970071930586431,-0.9723379092716081,-1.0432104477954605,-1.216563604813229,0.0,1.0,0.0,1.0
0.6726110341885836,0.4249000692764709,-0.7145692857561239,-1.1298654689649816,0.0,0.0,1.0,0.0
0.6242968293422596,-0.9723379092716081,-0.42484153189183965,-1.1649919769570969,0.0,0.0,1.0,0.0
-1.5498423887423185,0.8906460621258305,-0.8581261785833799,-1.1632955113217682,1.0,0.0,0.0,0.0
0.3827258051106398,-0.9723379092716081,-0.708948775356357,-1.1487493215265967,0.0,1.0,0.0,0.0
1.0591246729591752,-0.9723379092716081,0.6623036264708184,-1.2229629659810055,0.0,1.0,0.0,0.0
0.4793542148032877,-0.9723379092716081,0.06559224041918527,-0.7817677075182011,1.0,0.0,0.0,0.0
0.7209252390349075,-0.9723379092716081,2.684664621191764,-1.1819512034484458,0.0,1.0,0.0,1.0
-1.018386135432755,-0.04084592357288879,-0.8498938277460912,-0.5587841492805086,1.0,0.0,0.0,0.0
1.107438877805499,-0.9723379092716081,1.4653429598837928,-0.6104796192871619,1.0,0.0,0.0,0.0
-1.1633287499717269,-0.9723379092716081,-0.5509528200370256,-1.1290322320588329,0.0,1.0,0.0,1.0
1.4456383117297669,-0.9723379092716081,0.5198645233325059,-1.0487164707506864,0.0,1.0,0.0,0.0
-1.4532139790496708,3.6851220192219887,0.8869233226125222,-0.8149942242027054,0.0,1.0,0.0,1.0
1.300695697190795,1.3563920549751902,2.252045967214638,-0.5375799172366114,0.0,1.0,0.0,1.0
-1.5981565935886426,-0.9723379092716081,0.014331015245616993,-1.0410575545217873,0.0,1.0,0.0,0.0
0.7692394438812314,-0.9723379092716081,0.647922723086924,-0.7587740335084161,0.0,0.0,1.0,0.0
-1.018386135432755,-0.5065919164222484,0.12977365332666124,-0.8846417458536696,0.0,1.0,0.0,0.0
-0.003787833659951896,-0.9723379092716081,-0.5857457972489328,-1.2095985706319008,0.0,0.0,1.0,0.0
-1.3565855693570228,-0.04084592357288879,0.3316332789618958,-0.6542771991965506,0.0,1.0,0.0,0.0
0.7692394438812314,-0.9723379092716081,-1.2767018903357363,-0.4437698223475185,0.0,1.0,0.0,0.0
0.8658678535738794,0.4249000692764709,0.45425608450234306,-1.1611375737940632,0.0,1.0,0.0,0.0
-0.003787833659951896,0.4249000692764709,-0.328262304069133,-0.8983993043163132,1.0,0.0,0.0,1.0
0.14115478087901998,-0.04084592357288879,-0.9806518158577197,-0.8108194044612612,0.0,0.0,1.0,0.0
-0.5352440869695154,-0.9723379092716081,-0.32475538077155613,-0.7473600310659727,1.0,0.0,0.0,0.0
-0.970071930586431,0.4249000692764709,-0.29751918670739524,-0.9474829019634818,0.0,1.0,0.0,0.0
-0.2936730627378957,-0.5065919164222484,0.569330263355338,-1.1091834828764788,0.0,1.0,0.0,0.0
-0.2453588578915717,-0.5065919164222484,-1.0909324784589858,-1.0569892502400215,0.0,1.0,0.0,0.0
0.4793542148032877,-0.9723379092716081,-0.5115613723630216,-1.1856865563921202,0.0,1.0,0.0,0.0
-0.6318724966621634,-0.5065919164222484,0.8956993192598203,-0.6295411780784449,0.0,1.0,0.0,0.0
0.6726110341885836,-0.9723379092716081,-0.9674064335981899,-0.8094886028797343,0.0,1.0,0.0,1.0
0.14115478087901998,-0.9723379092716081,-0.15276932290501063,-0.4228167628773137,0.0,1.0,0.0,1.0
-1.4048997742033467,1.82213804782455,-0.47961854608069515,-1.0670431839276342,1.0,0.0,0.0,0.0
1.2523814923444712,-0.04084592357288879,0.4053531402397754,-0.8298699484707969,0.0,1.0,0.0,0.0
0.3827258051106398,0.4249000692764709,0.8658360357236755,-1.036470794536718,1.0,0.0,0.0,0.0
-0.7285009063548112,-0.9723379092716081,-1.0210450896330137,-0.9523314576883171,0.0,0.0,1.0,0.0
-1.211642954818051,0.8906460621258305,-0.6608306244255253,-0.4594265568537385,1.0,0.0,0.0,0.0
-0.4386156772768675,0.4249000692764709,-0.48499542655777667,-1.124232866590698,0.0,0.0,1.0,0.0
0.5759826244959356,-0.5065919164222484,-0.118045852919954,-0.9257887162031159,0.0,0.0,1.0,0.0
-0.8734435208937832,0.4249000692764709,0.5222511745401801,-0.9972730542733514,0.0,0.0,1.0,0.0
-1.066700340279079,-0.04084592357288879,-0.09588262252975754,-1.0034663534002526,0.0,0.0,1.0,0.0
-0.9217577257401072,-0.04084592357288879,1.2366936177282992,-1.0322753193848941,1.0,0.0,0.0,0.0
0.7209252390349075,-0.04084592357288879,1.9583180015193637,-1.1307317727943114,0.0,0.0,1.0,0.0
0.43104000995696373,-0.9723379092716081,-0.19596168107587258,-0.9255489543760288,1.0,0.0,0.0,0.0
-0.05210203850627586,-0.9723379092716081,-0.12646473845787207,-1.148000970749817,1.0,0.0,0.0,1.0
-1.018386135432755,1.3563920549751902,-1.07421599040143,-1.13296269254511,0.0,0.0,1.0,0.0
-0.2936730627378957,-0.9723379092716081,3.050088936754667,-1.0756159430275047,1.0,0.0,0.0,0.0
0.6242968293422596,2.7536300335232693,-0.950803781356037,-1.202490336156774,0.0,1.0,0.0,0.0
0.8175536487275554,-0.5065919164222484,1.3378191855929649,-0.9814515401827703,1.0,0.0,0.0,0.0
-0.5835582918158394,0.4249000692764709,1.6861908250827293,-0.9372675891106367,0.0,1.0,0.0,0.0
0.28609739541799184,-0.04084592357288879,1.3036478725069205,-0.9471112202271321,0.0,1.0,0.0,0.0
-0.3419872675842196,-0.5065919164222484,-0.3242514533768897,-0.9862512380420356,0.0,1.0,0.0,0.0
0.8175536487275554,0.4249000692764709,2.948747045377864,-1.0649900151841916,0.0,1.0,0.0,0.0
1.7355235408077105,-0.5065919164222484,-0.2910085582494915,-1.0315051142600151,1.0,0.0,0.0,0.0
1.0591246729591752,0.8906460621258305,1.235237512251522,-0.7520712069535079,0.0,1.0,0.0,1.0
-1.3082713645106987,-0.9723379092716081,-0.25372360510350894,-0.8626443065681714,1.0,0.0,0.0,0.0
-1.3565855693570228,0.8906460621258305,0.845562976349364,-1.149449792247874,0.0,1.0,0.0,0.0
1.4939525165760907,-0.5065919164222484,-0.3966283357359785,-1.1965459917465324,0.0,1.0,0.0,0.0
0.7692394438812314,0.4249000692764709,0.370440298524422,-1.1808283917687878,0.0,1.0,0.0,0.0
-1.066700340279079,0.4249000692764709,-0.7094743351022372,-1.1106657998625467,1.0,0.0,0.0,0.0
1.107438877805499,3.6851220192219887,-0.13660853803355058,-1.1833044017024337,0.0,0.0,1.0,0.0
1.0591246729591752,2.7536300335232693,-0.12286525706739743,-1.2023822306027485,0.0,1.0,0.0,0.0
1.0108104681128514,-0.5065919164222484,0.31592464569367273,-1.1854774133135129,0.0,0.0,1.0,0.0
-0.19704465304524774,-0.5065919164222484,-0.5887526940676358,-0.7059425826814141,1.0,0.0,0.0,0.0
-0.2936730627378957,-0.5065919164222484,-0.15973919554031987,-0.8618549920355326,0.0,1.0,0.0,0.0
-1.5981565935886426,0.8906460621258305,0.53507206623573,-1.0407767012997393,0.0,0.0,1.0,1.0
-1.3082713645106987,-0.04084592357288879,0.7302206981928027,-1.09539149982662,1.0,0.0,0.0,1.0
0.9141820584202033,-0.04084592357288879,-1.1238554984913882,-0.756225237972622,0.0,1.0,0.0,0.0
-0.5835582918158394,-0.5065919164222484,-0.21094261623441535,-1.0823902368144607,0.0,1.0,0.0,1.0
-1.3082713645106987,0.4249000692764709,-0.3495382534308596,-1.1824382552379342,1.0,0.0,0.0,1.0
0.09284057603269602,0.8906460621258305,0.3409671065675406,-0.5904839109434638,0.0,1.0,0.0,1.0
-0.3419872675842196,-0.5065919164222484,-1.0194113151733175,-0.7665913018325191,0.0,1.0,0.0,0.0
1.6388951311150628,-0.9723379092716081,-0.8659538980643599,-1.0038030923157246,0.0,0.0,1.0,0.0
-0.6801867015084874,-0.5065919164222484,-0.6802706609637558,-1.0799675240154356,0.0,1.0,0.0,1.0
1.349009902037119,-0.9723379092716081,0.2862166895318164,-0.5511516891391542,0.0,1.0,0.0,0.0
1.4456383117297669,-0.9723379092716081,0.2250914668335139,-0.7438382122129213,0.0,0.0,1.0,1.0
-0.14873044819892378,-0.9723379092716081,2.3868240263649287,-1.2074138772633114,0.0,1.0,0.0,1.0
1.6388951311150628,0.4249000692764709,-1.0427267342371742,-0.8548301008261315,0.0,1.0,0.0,0.0
1.107438877805499,0.4249000692764709,-0.6168527636655106,-1.0798579610686911,1.0,0.0,0.0,0.0
-1.3565855693570228,1.82213804782455,-0.7209834552053371,-0.8944431169304978,0.0,0.0,1.0,0.0
-0.9217577257401072,0.4249000692764709,2.0063414665850465,-0.7005169186518954,0.0,0.0,1.0,1.0
-0.3419872675842196,-0.5065919164222484,-0.41790747675608086,-0.8280634266912342,0.0,1.0,0.0,0.0
0.9624962632665273,-0.5065919164222484,-0.1535019858166086,-0.9844945322344146,0.0,1.0,0.0,0.0
0.18946898572534393,2.7536300335232693,-1.0515243632356859,-1.001512893789258,0.0,1.0,0.0,1.0
0.2377831905716679,0.4249000692764709,1.692654287922413,-0.8491348883523515,1.0,0.0,0.0,0.0
0.8175536487275554,0.8906460621258305,-0.20195490624818996,-0.9193738839281752,0.0,0.0,1.0,0.0
-0.003787833659951896,-0.9723379092716081,-0.25368069502979,-0.7194171389711826,1.0,0.0,0.0,1.0
-1.066700340279079,-0.9723379092716081,-0.15906752876657015,-0.7808163317926081,0.0,1.0,0.0,0.0
-0.7285009063548112,-0.9723379092716081,0.33585300596339923,-0.568691251294603,0.0,1.0,0.0,1.0
-1.3082713645106987,-0.9723379092716081,-0.08898012934904836,-0.9268856750081693,0.0,1.0,0.0,0.0
-0.4386156772768675,-0.04084592357288879,-0.8822441224143937,-1.0281317206593954,0.0,1.0,0.0,0.0
0.6242968293422596,0.4249000692764709,-0.5356399524074006,-0.8274329545770451,0.0,1.0,0.0,0.0
0.2377831905716679,-0.5065919164222484,1.6925996751013164,-0.9710314381629013,1.0,0.0,0.0,1.0
-0.10041624335259981,1.82213804782455,0.8284106496091583,-1.165756506736954,0.0,1.0,0.0,0.0
-0.9217577257401072,0.8906460621258305,-0.9911913810719963,-1.1931950686788673,0.0,0.0,1.0,0.0
1.6388951311150628,-0.9723379092716081,-0.442581478401899,-1.0968949387203477,0.0,1.0,0.0,1.0
0.6726110341885836,-0.5065919164222484,-0.9584797197498128,-0.7140309522976361,0.0,1.0,0.0,0.0
0.28609739541799184,0.8906460621258305,-0.5066586304690992,-0.4356197241925298,0.0,1.0,0.0,0.0
-1.4532139790496708,2.2878840406739096,0.25051976374214385,-0.6533967223591768,1.0,0.0,0.0,0.0
-0.5352440869695154,-0.9723379092716081,1.3325809649408764,-0.8136798772868968,0.0,1.0,0.0,0.0
-1.4048997742033467,-0.5065919164222484,0.2691054997217878,-1.1127144199644103,1.0,0.0,0.0,1.0
1.349009902037119,-0.04084592357288879,1.8146639404260003,-1.1725660885187381,1.0,0.0,0.0,0.0
1.204067287498147,2.7536300335232693,3.4016263467245063,-1.00011636813016,1.0,0.0,0.0,1.0
-0.10041624335259981,-0.5065919164222484,0.2808419368269856,-1.234818777162368,0.0,0.0,1.0,1.0
0.8175536487275554,-0.5065919164222484,0.4225299363608621,-1.0944326337090682,0.0,0.0,1.0,0.0
1.6388951311150628,-0.9723379092716081,0.06114165012849987,-1.0407216953139145,1.0,0.0,0.0,1.0
-0.3419872675842196,-0.9723379092716081,-0.22349150771060605,-1.2524823098638198,1.0,0.0,0.0,0.0
0.14115478087901998,2.7536300335232693,-0.19893346965244163,-0.8651605512965839,0.0,1.0,0.0,0.0
-0.4386156772768675,0.8906460621258305,-1.0031859878769247,-1.193629000099709,1.0,0.0,0.0,1.0
-0.970071930586431,-0.9723379092716081,-0.3100077913031544,-0.9178605546491853,0.0,1.0,0.0,1.0
-1.6464707984349665,-0.9723379092716081,-0.2734101085940921,-1.1585387558702631,0.0,1.0,0.0,0.0
-1.066700340279079,-0.5065919164222484,-0.5809544087694547,-1.1837039035061343,0.0,1.0,0.0,1.0
-0.9217577257401072,-0.5065919164222484,-0.13542159574646495,-0.7052989949404097,0.0,0.0,1.0,1.0
-0.4869298821231915,0.8906460621258305,-0.15132811183398712,-1.0835944832621756,1.0,0.0,0.0,0.0
1.397324106883443,-0.5065919164222484,-0.4201494394507194,-1.1636839443003804,0.0,1.0,0.0,0.0
-0.8251293160474592,1.82213804782455,0.44066316610856066,-1.1958707814275136,0.0,0.0,1.0,0.0
-0.2453588578915717,-0.5065919164222484,-0.7662936560228902,-1.2499698383741704,0.0,1.0,0.0,0.0
-0.05210203850627586,-0.9723379092716081,-0.814049731042424,-0.6037624275659056,0.0,0.0,1.0,0.0
-0.8734435208937832,-0.5065919164222484,-0.8286565329135825,-0.8371348719130859,1.0,0.0,0.0,0.0
1.4456383117297669,0.4249000692764709,0.15662720301443583,-0.7697777989612278,0.0,0.0,1.0,0.0
-1.5981565935886426,-0.9723379092716081,-0.22920351231714545,-1.1597556425978688,0.0,0.0,1.0,1.0
-1.3565855693570228,-0.9723379092716081,-0.3242145719912139,-0.6353686726918037,0.0,1.0,0.0,0.0
1.6872093359613867,-0.9723379092716081,-0.2791951667145662,-1.190660084941914,0.0,1.0,0.0,1.0
0.044526371186372066,-0.5065919164222484,-0.465646174968902,-1.0853701302964938,0.0,1.0,0.0,0.0
-0.3419872675842196,-0.5065919164222484,0.9718607991951794,-1.1299267526011132,0.0,0.0,1.0,1.0
1.0591246729591752,-0.04084592357288879,-0.30746864975085897,-0.8533265938960356,1.0,0.0,0.0,1.0
0.6242968293422596,1.3563920549751902,0.03028221455040002,-1.134582040752999,0.0,1.0,0.0,0.0
-0.10041624335259981,-0.9723379092716081,-1.0355277714562248,-1.0017449209515092,0.0,1.0,0.0,1.0
1.349009902037119,0.4249000692764709,1.8667932966777836,-1.2521715530882709,1.0,0.0,0.0,1.0
1.0591246729591752,-0.9723379092716081,-0.9289416307392903,-0.5556041846264822,0.0,0.0,1.0,1.0
0.044526371186372066,0.4249000692764709,-0.923507655040153,-0.7063137885791924,1.0,0.0,0.0,0.0
0.9624962632665273,-0.04084592357288879,0.4685728000900134,-0.7025572018970959,0.0,0.0,1.0,0.0
-0.003787833659951896,-0.9723379092716081,0.09632046337516914,-0.8539786425021818,1.0,0.0,0.0,0.0
-0.970071930586431,2.7536300335232693,0.43749739562848494,-0.6993709086127602,0.0,1.0,0.0,0.0
-0.5835582918158394,1.3563920549751902,-0.7344001231310344,-0.500449764169997,1.0,0.0,0.0,0.0
0.28609739541799184,-0.5065919164222484,-1.010887814166415,-1.1183154933626875,1.0,0.0,0.0,1.0
-1.4532139790496708,0.4249000692764709,-0.7799323215200591,-1.2021400594788854,1.0,0.0,0.0,0.0
-1.018386135432755,-0.5065919164222484,-0.6125812608725779,-1.1176700735183804,0.0,1.0,0.0,1.0
-0.10041624335259981,0.4249000692764709,-0.7033183353527546,-0.9168037732296667,0.0,1.0,0.0,1.0
-0.3419872675842196,-0.5065919164222484,0.18937397257875282,-1.2081086762701898,0.0,1.0,0.0,0.0
-0.7768151112011352,0.4249000692764709,-1.045332900615361,-1.0430649129297642,1.0,0.0,0.0,0.0
-0.003787833659951896,-0.9723379092716081,-0.8697498437592999,-0.9275778147347272,1.0,0.0,0.0,1.0
0.43104000995696373,-0.5065919164222484,-1.0138468361094812,-1.077480156243956,0.0,1.0,0.0,0.0
0.18946898572534393,-0.5065919164222484,-0.7905002570310092,-0.965186984075904,1.0,0.0,0.0,0.0
1.300695697190795,-0.04084592357288879,-0.6823158047252206,-1.113948284583504,1.0,0.0,0.0,0.0
-0.4869298821231915,-0.5065919164222484,-0.1304411901653983,-0.8511210976229936,0.0,1.0,0.0,1.0
-0.8734435208937832,-0.5065919164222484,0.43700588023861325,-1.1147860873766926,1.0,0.0,0.0,0.0
0.4793542148032877,-0.5065919164222484,-0.4901630760968895,-0.6184811489313728,0.0,1.0,0.0,1.0
0.4793542148032877,-0.5065919164222484,-1.0247754290168956,-0.7263595658660771,1.0,0.0,0.0,0.0
-1.2599571596643748,-0.5065919164222484,0.04766966012428895,-0.6979621416641488,0.0,1.0,0.0,0.0
-1.6464707984349665,0.8906460621258305,0.8601981485171963,-1.0079826891632853,0.0,0.0,1.0,0.0
-0.6318724966621634,-0.5065919164222484,-0.687726374929602,-0.4121333530386957,0.0,0.0,1.0,0.0
-0.5352440869695154,-0.9723379092716081,0.05692405089924716,-0.32761578261593827,1.0,0.0,0.0,0.0
-0.6318724966621634,-0.9723379092716081,2.1060744075117426,-0.9500495375503503,1.0,0.0,0.0,0.0
0.9141820584202033,-0.9723379092716081,-0.7588340411412514,-0.8199644722952167,0.0,1.0,0.0,0.0
0.3827258051106398,0.4249000692764709,-0.8467284118947241,-0.6782055662176821,1.0,0.0,0.0,0.0
0.8658678535738794,-0.9723379092716081,-0.5034180333315468,-0.5359566905018825,1.0,0.0,0.0,0.0
0.7209252390349075,0.8906460621258305,-1.0772934583331086,-0.8515676612682805,0.0,1.0,0.0,0.0
1.6872093359613867,-0.5065919164222484,-1.2765486907336983,-1.1975295164148863,0.0,0.0,1.0,1.0
0.5276684196496116,-0.5065919164222484,2.773733167598819,-0.7685838079655163,1.0,0.0,0.0,1.0
0.4793542148032877,-0.5065919164222484,0.4321456937897016,-1.1173493776845245,0.0,1.0,0.0,0.0
-0.003787833659951896,-0.9723379092716081,1.4251287736062512,-0.4313135004685271,0.0,0.0,1.0,0.0
-0.5835582918158394,-0.9723379092716081,-0.07447475128849824,-1.0672145407643656,1.0,0.0,0.0,0.0
0.4793542148032877,-0.04084592357288879,-0.6149402510409954,-0.8240744101502476,0.0,0.0,1.0,1.0
0.14115478087901998,0.8906460621258305,-0.8226909687805221,-0.8517411702704536,0.0,0.0,1.0,0.0
-1.2599571596643748,-0.04084592357288879,-0.5199135877037564,-1.2208890243235715,0.0,1.0,0.0,0.0
-0.2936730627378957,-0.04084592357288879,0.6764692702287011,-1.2458632765828366,0.0,1.0,0.0,1.0
-0.5352440869695154,0.8906460621258305,-0.2836131311640769,-0.7673968970635076,0.0,0.0,1.0,1.0
0.9141820584202033,-0.9723379092716081,-0.44581746536624195,-0.7278304928681666,0.0,0.0,1.0,0.0
0.2377831905716679,0.4249000692764709,1.0876424623214747,-1.1493328253255695,1.0,0.0,0.0,0.0
-0.970071930586431,-0.9723379092716081,0.3400592570739822,-0.9373618452737422,0.0,0.0,1.0,1.0
